,Município,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez
49,Cachoeira,0,0,0,0,0,0,0,0,2,0,0,0
50,Caculé,1,0,0,2,0,0,0,0,0,0,0,0
51,Caém,0,0,0,0,0,0,0,1,4,0,0,0
52,Caetanos,4,2,1,0,0,0,0,0,0,0,0,2
53,Caetité,1,2,1,0,3,2,0,0,1,0,1,1
54,Cafarnaum,6,5,7,10,23,19,5,4,2,1,1,1
55,Cairu,0,0,0,0,1,0,0,0,0,0,0,0
56,Camacan,1,1,1,1,3,0,0,0,0,0,0,1
57,Camaçari,9,42,9,11,38,18,19,8,10,7,14,39
58,Camamu,0,0,0,0,0,0,3,1,0,0,0,0
59,Campo Alegre de Lourdes,0,0,0,0,0,1,8,3,0,0,0,0
60,Campo Formoso,0,2,5,1,5,0,1,0,0,1,0,0
61,Canápolis,0,0,47,9,2,9,10,0,0,0,0,0
62,Canarana,0,1,8,34,71,49,9,2,2,1,4,1
63,Canavieiras,0,0,0,0,0,0,3,1,0,0,2,24
64,Candeal,0,0,0,0,1,1,1,0,1,0,0,0
65,Candeias,2,3,1,0,8,18,5,5,3,4,1,2
66,Candiba,1,0,2,1,4,0,0,0,1,0,2,1
67,Cândido Sales,1,7,2,2,3,0,1,0,2,0,0,1
68,Cansanção,1,1,2,0,0,0,0,0,0,0,0,0
69,Capela do Alto Alegre,0,0,2,0,0,0,0,0,0,0,0,0
70,Capim Grosso,0,0,0,0,1,0,0,0,0,0,0,0
71,Caraíbas,3,1,2,2,1,0,1,0,1,0,0,0
72,Caravelas,0,0,0,0,4,2,0,2,1,0,0,25
73,Carinhanha,11,21,48,126,54,22,6,0,1,0,0,4
74,Casa Nova,1,0,2,2,6,0,0,0,0,0,0,0
75,Castro Alves,0,1,0,0,0,0,0,0,0,0,1,0
76,Catolândia,1,26,14,5,0,3,0,0,0,0,0,0
77,Catu,1,1,0,1,3,4,2,2,1,2,3,1
78,Caturama,2,1,3,0,2,0,1,0,1,1,0,1
79,Central,4,0,0,1,0,0,1,0,0,0,0,3
80,Cícero Dantas,1,0,0,0,0,0,5,0,0,0,0,0
81,Coaraci,0,1,2,0,0,0,0,0,0,1,17,261
82,Cocos,0,0,1,15,18,10,1,0,0,0,1,0
83,Conceição da Feira,0,1,1,0,0,0,1,1,0,0,0,1
84,Conceição do Almeida,0,0,0,1,0,0,1,0,3,0,0,0
85,Conceição do Coité,1,0,0,1,3,3,2,2,0,1,0,1
86,Conceição do Jacuípe,2,1,2,2,2,0,0,0,0,0,1,0
87,Conde,1,1,1,0,0,0,0,0,0,1,0,0
88,Condeúba,0,0,1,0,0,0,0,1,0,1,2,1
89,Contendas do Sincorá,0,0,0,0,0,0,3,1,0,0,1,0
90,Coração de Maria,0,1,0,0,0,0,0,1,0,0,0,1
91,Cordeiros,0,0,0,0,0,0,0,0,0,2,0,1
92,Coribe,3,12,34,48,40,17,4,1,1,1,1,4
93,Coronel João Sá,10,12,5,0,0,0,0,0,0,0,0,0
94,Correntina,15,55,163,190,98,20,4,1,0,0,0,10
95,Cotegipe,0,1,31,46,89,4,5,1,0,0,0,0
96,Cristópolis,0,21,26,7,3,5,0,2,0,0,1,0
97,Cruz das Almas,1,2,2,0,2,3,0,0,1,0,0,1
98,Curaçá,0,1,1,2,0,2,0,1,1,0,0,0
99,Dário Meira,0,2,80,35,5,5,1,0,0,0,0,0
100,Dias d'Ávila,1,3,1,2,2,3,2,6,3,1,0,1
101,Dom Basílio,0,1,3,1,1,1,2,0,0,0,1,0
102,Elísio Medrado,0,0,0,0,0,1,0,0,2,0,0,0
103,Encruzilhada,0,1,2,0,0,1,2,0,0,1,0,1
104,Érico Cardoso,1,0,0,0,1,0,0,0,0,0,0,0
105,Esplanada,0,2,0,1,2,1,2,0,2,0,0,0
106,Euclides da Cunha,0,0,1,0,0,1,0,1,0,1,0,0
107,Eunápolis,8,2,2,0,0,1,0,0,0,0,0,5
108,Fátima,1,1,1,0,0,0,0,1,0,0,0,0
109,Feira da Mata,0,0,9,22,22,14,0,0,0,0,0,0
110,Feira de Santana,57,48,75,54,88,82,40,51,34,51,58,91
111,Filadélfia,0,0,1,0,0,0,0,0,0,0,0,0
112,Formosa do Rio Preto,0,4,201,371,251,25,6,2,1,0,0,0
113,Gandu,3,6,5,1,7,1,7,5,2,1,6,10
114,Gentio do Ouro,0,0,4,5,5,4,0,0,1,0,0,0
115,Glória,0,0,0,0,0,0,1,0,0,0,0,0
116,Gongogi,1,0,0,0,0,0,0,0,0,0,0,0
117,Governador Mangabeira,1,3,1,0,0,0,0,0,0,0,1,0
118,Guajeru,0,0,0,0,0,0,1,0,0,0,0,0
119,Guanambi,36,63,421,644,308,160,51,15,7,11,9,19
120,Guaratinga,1,0,0,0,0,0,0,0,0,0,0,0
121,Heliópolis,1,0,0,0,0,0,0,0,0,0,0,0
122,Iaçu,2,1,1,0,1,1,2,0,0,0,0,0
123,Ibiassucê,0,0,0,0,0,1,0,0,0,0,0,0
124,Ibicaraí,0,1,1,0,0,0,3,1,0,0,0,0
125,Ibicoara,0,0,0,1,0,0,1,0,0,3,1,0
126,Ibicuí,2,0,0,1,1,2,0,0,0,0,4,4
127,Ibipeba,0,0,0,2,45,3,0,0,0,0,0,0
128,Ibipitanga,0,1,6,3,2,1,1,4,0,0,0,3
129,Ibirapitanga,0,1,1,0,0,2,0,0,0,0,0,0
130,Ibirataia,5,1,0,0,3,0,1,1,0,0,0,1
131,Ibitiara,1,0,0,11,1,0,0,0,0,0,0,0
132,Ibititá,0,1,1,0,1,0,0,0,0,0,1,0
133,Ibotirama,0,1,11,116,364,104,7,0,0,0,0,0
134,Ichu,0,0,0,0,1,0,1,0,0,0,0,0
135,Igaporã,33,41,25,31,5,8,15,6,0,0,0,0
136,Iguaí,1,4,15,11,13,1,3,2,1,3,1,1
137,Ilhéus,9,10,12,3,15,11,7,7,7,1,34,10
138,Inhambupe,2,0,1,3,1,1,1,3,3,0,0,3
139,Ipecaetá,0,0,0,0,1,0,0,0,1,0,0,0
140,Ipiaú,27,29,13,16,18,14,16,3,7,5,5,23
141,Ipirá,1,0,0,2,1,1,0,0,0,0,0,0
142,Ipupiara,2,0,0,61,91,28,7,4,0,0,0,0
143,Iraquara,0,2,0,0,0,0,0,0,0,0,1,0
144,Irará,0,0,1,0,0,0,0,0,0,1,0,0
145,Irecê,6,12,22,61,82,105,51,16,3,8,5,5
146,Itabela,0,2,1,0,0,1,0,0,0,0,0,1
147,Itaberaba,17,19,12,23,13,12,6,5,8,3,5,32
148,Itabuna,62,66,66,78,70,54,54,39,41,37,49,33
149,Itacaré,1,0,1,0,0,0,0,1,1,1,0,0
150,Itagi,0,0,4,0,0,0,1,1,0,1,0,0
151,Itagibá,21,74,46,20,14,0,1,0,1,0,0,3
152,Itaguaçu da Bahia,0,0,4,21,1,2,0,3,0,0,1,2
153,Itajuípe,4,4,14,8,6,10,5,0,3,6,11,91
154,Itamaraju,2,1,4,1,3,0,5,3,5,7,29,147
155,Itamari,1,0,11,0,0,0,0,0,0,0,0,0
156,Itambé,0,0,1,3,0,0,4,0,0,0,0,4
157,Itanagra,0,0,1,0,0,0,0,0,0,0,0,0
158,Itanhém,0,0,1,0,0,0,0,0,0,0,0,0
159,Itaparica,0,0,0,0,3,0,0,1,0,0,0,0
160,Itapé,2,0,0,1,0,0,0,0,2,0,0,0
161,Itapebi,0,0,0,0,0,0,0,0,0,0,0,27
162,Itapetinga,0,15,33,24,30,8,25,15,1,4,1,61
163,Itapicuru,1,0,3,0,3,0,0,0,5,0,0,0
164,Itapitanga,0,0,0,0,0,1,0,0,0,0,0,2
165,Itaquara,0,1,0,0,0,0,0,0,0,0,0,0
166,Itarantim,1,0,0,0,0,0,0,1,1,1,0,0
167,Itatim,1,1,3,0,1,0,0,0,1,1,1,0
168,Itiruçu,0,2,29,24,4,0,0,0,0,1,0,0
169,Itiúba,0,0,0,0,0,0,1,0,0,0,0,1
170,Itororó,0,0,0,2,9,3,0,0,1,0,38,75
171,Ituaçu,0,1,1,2,0,0,0,0,0,0,0,0
172,Ituberá,0,0,0,0,0,0,0,3,0,1,2,0
173,Iuiú,6,51,45,16,14,6,0,0,0,0,0,3
174,Jaborandi,1,8,18,41,58,44,7,2,1,0,0,1
175,Jacaraci,3,0,2,0,0,0,1,0,1,0,2,3
176,Jacobina,16,53,256,234,255,230,46,29,19,7,13,10
177,Jaguaquara,54,64,72,49,16,7,4,3,1,0,0,2
178,Jaguarari,0,0,0,0,1,0,1,0,1,1,0,0
179,Jandaíra,0,1,0,0,0,0,0,0,2,0,1,0
180,Jequié,105,67,39,36,20,10,8,9,2,10,8,18
181,Jeremoabo,1,1,0,0,1,1,0,0,0,0,0,0
182,Jitaúna,0,0,0,0,0,0,0,0,0,0,0,1
183,João Dourado,0,2,20,1,15,1,4,0,0,0,0,0
184,Juazeiro,29,14,23,13,9,16,5,10,7,5,9,5
185,Jucuruçu,0,0,0,0,0,0,1,0,0,0,0,0
186,Jussara,0,2,0,29,82,10,5,3,0,0,0,1
187,Jussari,0,1,0,0,0,0,0,0,0,1,0,1
188,Lafaiete Coutinho,1,0,0,0,0,0,0,0,0,0,0,0
189,Lagoa Real,0,0,0,4,0,0,0,0,0,0,0,0
190,Laje,0,0,0,0,0,0,0,0,0,1,0,0
191,Lajedinho,0,0,1,0,0,0,0,0,0,0,0,0
192,Lajedo do Tabocal,0,0,1,0,0,1,0,0,0,0,0,1
193,Lapão,0,0,0,5,9,10,6,3,1,0,4,5
194,Lauro de Freitas,4,6,6,6,10,4,5,4,4,0,6,4
195,Lençóis,0,0,0,0,0,0,0,3,2,0,0,0
196,Livramento de Nossa Senhora,0,3,0,1,1,2,2,0,3,2,1,2
197,Luís Eduardo Magalhães,40,1878,1924,401,50,12,17,1,2,0,0,4
198,Macajuba,0,0,0,0,1,1,0,0,0,1,0,0
199,Macarani,0,0,0,0,0,0,0,1,1,5,40,34
200,Macaúbas,12,51,47,123,197,50,17,26,7,2,1,0
201,Madre de Deus,2,3,0,1,1,0,0,0,1,0,4,1
202,Maetinga,1,0,0,0,0,0,0,0,0,0,0,0
203,Maiquinique,0,0,0,0,0,6,0,0,0,0,0,0
204,Mairi,1,0,0,0,0,0,0,0,0,0,0,1
205,Malhada,1,3,70,66,25,1,0,0,0,0,0,0
206,Malhada de Pedras,0,0,0,1,0,1,0,0,0,1,0,1
207,Manoel Vitorino,6,0,1,2,0,0,0,0,0,0,0,0
208,Mansidão,0,1,0,47,175,15,18,0,0,0,0,0
209,Maracás,11,7,1,0,0,0,0,1,2,3,6,1
210,Maragogipe,4,1,3,1,0,0,0,0,0,0,1,1
211,Marcionílio Souza,0,0,0,0,0,0,0,0,0,0,0,1
212,Mata de São João,1,1,0,0,0,1,0,0,0,0,0,0
213,Matina,0,1,9,128,39,18,0,0,1,0,0,0
214,Miguel Calmon,7,7,5,3,9,21,8,3,0,2,7,10
215,Mirangaba,0,0,0,2,4,2,0,0,0,0,0,2
216,Mirante,0,0,0,0,1,0,0,0,2,1,0,1
217,Morpará,0,0,3,5,4,0,4,0,0,0,0,0
218,Morro do Chapéu,1,0,9,26,28,15,6,1,0,0,0,0
219,Mortugaba,0,0,0,0,0,0,1,1,0,0,0,0
220,Mucuri,14,2,33,35,53,62,20,5,5,3,9,13
221,Mulungu do Morro,0,0,0,0,0,3,0,0,0,1,2,2
222,Mundo Novo,0,0,0,0,0,0,0,0,1,0,0,0
223,Muquém de São Francisco,0,1,9,140,173,2,0,0,0,0,0,0
224,Muritiba,0,3,0,0,0,2,0,2,0,1,0,1
225,Mutuípe,0,0,0,0,0,0,0,0,0,1,0,0
226,Nordestina,3,5,0,0,2,1,0,0,0,0,0,0
227,Nova Canaã,202,197,125,29,4,6,1,0,0,0,1,0
228,Nova Fátima,0,0,0,0,1,0,0,1,0,0,1,0
229,Nova Ibiá,0,1,0,0,0,1,1,0,0,0,0,0
230,Nova Itarana,0,1,0,0,1,0,0,0,0,0,0,0
231,Nova Soure,0,1,2,0,1,0,0,0,1,0,0,0
232,Nova Viçosa,0,0,5,0,2,1,2,2,1,0,0,0
233,Novo Horizonte,0,7,1,0,1,1,0,0,0,1,0,0
234,Novo Triunfo,0,0,0,0,0,1,0,0,0,0,0,0
235,Oliveira dos Brejinhos,0,1,0,3,7,59,16,2,5,4,14,24
236,Ouriçangas,0,0,0,0,0,0,0,0,0,0,1,0
237,Ourolândia,2,3,6,53,136,104,31,4,4,5,5,12
238,Palmas de Monte Alto,1,0,9,3,10,8,8,3,0,0,1,3
239,Palmeiras,0,0,0,0,1,0,0,0,0,0,0,0
240,Paramirim,0,1,2,2,3,0,0,1,0,0,0,0
241,Paratinga,0,6,23,25,29,54,21,3,3,0,0,0
242,Paripiranga,0,0,0,0,0,0,0,1,0,0,0,0
243,Pau Brasil,1,0,1,0,0,0,0,0,0,2,0,1
244,Paulo Afonso,9,5,0,5,4,3,3,15,5,10,5,1
245,Pé de Serra,0,1,3,0,0,0,0,0,0,0,0,0
246,Pilão Arcado,1,0,1,0,0,1,0,0,1,0,0,1
247,Pindaí,0,0,0,0,42,18,7,0,0,2,5,0
248,Pindobaçu,0,1,0,0,0,0,0,0,0,1,0,0
249,Pintadas,0,0,0,0,0,0,0,0,0,1,0,1
250,Piripá,3,1,0,2,0,0,0,0,0,0,2,2
251,Planaltino,0,0,0,0,0,0,0,0,0,2,0,0
252,Planalto,1,2,1,2,3,2,0,1,0,0,0,1
253,Poções,8,5,10,9,5,1,2,0,0,0,0,0
254,Pojuca,25,34,32,19,34,49,34,31,11,16,24,24
255,Ponto Novo,2,0,0,0,0,0,0,1,0,0,0,0
256,Porto Seguro,3,3,2,5,11,21,10,5,12,6,8,19
257,Potiraguá,0,0,0,0,0,0,0,0,0,0,0,6
258,Prado,1,0,0,2,0,0,0,0,1,0,3,6
259,Presidente Dutra,0,2,3,22,5,3,4,1,2,2,0,0
260,Presidente Jânio Quadros,0,5,1,2,0,3,1,0,0,0,0,0
261,Presidente Tancredo Neves,1,0,0,1,0,0,0,0,0,0,0,0
262,Queimadas,2,0,0,0,0,0,0,0,0,0,0,0
263,Quijingue,0,0,0,0,0,0,0,2,0,3,2,0
264,Rafael Jambeiro,0,0,0,1,1,1,0,0,0,0,1,0
265,Remanso,0,2,0,0,0,0,0,0,0,0,1,1
266,Retirolândia,1,0,0,0,0,0,0,0,0,0,0,0
267,Riachão das Neves,2,76,39,0,0,0,0,0,0,0,0,0
268,Riachão do Jacuípe,6,5,2,0,1,1,0,0,0,0,1,0
269,Riacho de Santana,1,0,16,72,84,123,40,13,1,0,2,1
270,Ribeira do Pombal,3,4,0,0,3,7,0,0,3,0,3,3
271,Ribeirão do Largo,0,0,0,1,0,2,1,0,0,0,0,0
272,Rio de Contas,0,0,0,1,4,0,0,0,0,0,0,0
273,Rio do Antônio,0,0,1,0,0,0,0,0,0,0,0,0
274,Rio do Pires,28,33,37,10,5,0,1,1,0,0,0,0
275,Rio Real,25,8,11,10,0,1,1,3,3,1,0,0
276,Rodelas,0,0,0,0,0,2,1,0,1,0,1,0
277,Ruy Barbosa,0,0,0,1,45,220,114,39,9,4,2,0
278,Salvador,97,123,65,83,113,86,54,82,74,82,81,75
279,Santa Bárbara,0,0,0,0,0,0,1,0,1,0,0,0
280,Santa Brígida,0,0,4,3,0,0,0,1,2,0,0,0
281,Santa Cruz Cabrália,0,0,2,1,5,0,0,0,0,0,2,1
282,Santa Luzia,0,0,0,0,0,0,0,0,0,0,5,51
283,Santa Maria da Vitória,1,35,167,159,191,119,38,12,5,3,6,1
284,Santa Rita de Cássia,1,7,43,150,254,38,1,0,0,1,1,4
285,Santa Teresinha,0,0,0,1,0,0,0,0,0,2,0,0
286,Santaluz,1,2,1,1,1,0,1,0,0,1,0,0
287,Santana,0,0,36,80,63,23,4,1,0,0,1,3
288,Santanópolis,0,0,0,1,0,1,0,0,0,0,1,2
289,Santo Amaro,0,0,0,0,0,0,0,0,0,0,1,1
290,Santo Antônio de Jesus,5,2,4,2,2,1,0,3,0,0,0,1
291,Santo Estêvão,7,7,1,3,7,0,2,0,1,2,5,7
292,São Desidério,26,60,148,94,14,11,15,5,9,5,2,1
293,São Felipe,0,0,0,0,1,0,0,0,0,0,0,0
294,São Félix,0,0,0,0,0,0,0,1,0,0,0,0
295,São Félix do Coribe,9,5,55,33,93,17,0,0,1,0,0,0
296,São Francisco do Conde,0,1,2,0,0,0,0,2,1,2,0,0
297,São Gabriel,0,0,1,1,1,1,1,1,3,2,4,1
298,São Gonçalo dos Campos,1,1,1,0,0,1,1,0,2,0,0,0
299,São José da Vitória,1,0,0,1,0,1,1,0,1,1,2,1
300,São José do Jacuípe,0,1,0,0,0,0,0,0,0,0,0,0
301,São Sebastião do Passé,1,0,2,1,6,1,0,0,0,0,1,1
302,Sapeaçu,1,0,0,0,1,0,2,11,0,1,0,0
303,Saubara,0,0,0,0,0,0,0,1,0,1,0,0
304,Saúde,0,0,0,0,0,0,0,0,1,0,0,0
305,Seabra,0,1,6,9,1,3,1,2,0,0,4,4
306,Sebastião Laranjeiras,1,0,9,14,6,2,4,2,0,0,1,4
307,Senhor do Bonfim,6,3,6,1,4,2,0,3,3,0,1,1
308,Sento Sé,1,0,0,0,0,0,0,0,0,0,0,1
309,Serra do Ramalho,1,0,7,1,2,10,1,4,6,1,3,141
310,Serra Dourada,0,0,1,21,38,47,18,8,6,2,3,0
311,Serrinha,0,1,0,1,2,2,0,1,0,0,0,0
312,Serrolândia,1,0,1,2,2,3,1,0,1,1,0,0
313,Simões Filho,15,20,5,7,3,0,0,1,2,2,0,2
314,Sítio do Mato,0,0,1,0,5,9,13,4,1,0,0,1
315,Sítio do Quinto,1,0,0,0,0,0,0,0,0,0,0,0
316,Sobradinho,1,0,3,1,0,0,0,0,0,0,0,0
317,Souto Soares,1,1,5,9,11,0,0,0,0,7,0,0
318,Tabocas do Brejo Velho,0,1,0,0,0,0,0,0,0,0,0,0
319,Tanhaçu,0,0,0,0,0,0,1,0,0,0,0,0
320,Tanquinho,3,2,1,0,0,0,0,0,0,0,0,0
321,Taperoá,0,0,2,0,2,1,1,0,1,3,0,0
322,Tapiramutá,0,1,0,1,0,1,0,0,0,0,0,0
323,Teixeira de Freitas,13,2,15,26,14,16,15,18,21,10,9,12
324,Teodoro Sampaio,0,3,1,0,1,0,0,1,0,0,0,0
325,Teofilândia,0,0,0,0,0,0,0,0,1,0,0,0
326,Teolândia,0,0,4,3,2,0,0,1,0,0,0,0
327,Terra Nova,0,0,0,0,6,0,4,1,0,0,0,0
328,Tucano,0,2,0,3,0,0,0,0,0,0,0,0
329,Uauá,0,0,0,0,0,1,0,0,0,0,0,0
330,Ubaíra,1,0,0,0,0,0,0,0,0,0,0,31
331,Ubaitaba,0,0,0,0,0,1,10,2,0,1,2,0
332,Ubatã,1,1,0,0,0,1,0,0,0,0,0,0
333,Uibaí,0,1,1,1,1,0,0,0,0,1,0,0
334,Umburanas,0,0,2,4,2,8,1,0,2,4,47,115
335,Una,5,3,7,0,3,7,4,11,35,64,123,151
336,Urandi,0,1,2,5,9,0,2,0,0,0,1,4
337,Uruçuca,2,6,0,2,0,0,0,0,0,1,1,0
338,Utinga,0,1,0,0,0,0,0,0,0,1,0,1
339,Valença,0,1,2,0,1,3,2,7,1,1,0,0
340,Valente,0,0,0,0,2,0,1,1,1,1,1,6
341,Várzea da Roça,0,0,0,0,1,0,0,0,0,0,0,0
342,Várzea Nova,0,0,27,172,142,2,1,0,0,0,0,0
343,Vera Cruz,2,5,3,0,1,5,1,1,0,0,0,5
344,Vereda,0,0,0,0,0,2,7,0,0,1,0,0
345,Vitória da Conquista,87,70,157,102,83,48,35,35,38,32,33,47
346,Wagner,0,0,2,0,1,0,3,0,0,0,0,1
347,Wanderley,0,1,0,0,0,0,0,0,0,0,0,0
348,Wenceslau Guimarães,0,0,0,0,0,1,1,0,0,0,0,0
349,Xique-Xique,0,1,28,49,14,3,0,1,0,0,0,1
